#gene_id	length
TRINITY_DN30615_c0_g1	246
TRINITY_DN38_c0_g1	283
TRINITY_DN32785_c0_g1	358
TRINITY_DN25571_c0_g1	3558
TRINITY_DN20264_c0_g1	2812
TRINITY_DN13987_c0_g1	1990
TRINITY_DN7691_c0_g1	273
TRINITY_DN19584_c6_g14	1407
TRINITY_DN19584_c6_g11	878
TRINITY_DN16199_c0_g1	2001
TRINITY_DN9052_c0_g1	452
TRINITY_DN16620_c0_g1	2012
TRINITY_DN16465_c0_g1	1123
TRINITY_DN32146_c0_g1	278
TRINITY_DN22652_c0_g1	345
TRINITY_DN29858_c0_g1	1637
TRINITY_DN16524_c0_g1	865
TRINITY_DN11156_c0_g2	606
TRINITY_DN14102_c0_g2	609
TRINITY_DN10362_c0_g1	1756
TRINITY_DN5557_c0_g1	248
TRINITY_DN18515_c0_g1	3252
TRINITY_DN31_c0_g1	465
TRINITY_DN15594_c0_g2	765
TRINITY_DN15594_c0_g1	837
TRINITY_DN10922_c0_g1	627
TRINITY_DN2265_c0_g1	255
TRINITY_DN13823_c0_g1	476
TRINITY_DN16121_c2_g1	385
TRINITY_DN5813_c0_g1	339
TRINITY_DN29027_c0_g1	244
TRINITY_DN22963_c0_g1	201
TRINITY_DN19682_c0_g1	829
TRINITY_DN3648_c0_g1	283
TRINITY_DN3648_c0_g2	311
TRINITY_DN202_c0_g1	349
TRINITY_DN19411_c0_g1	1283
TRINITY_DN8549_c0_g1	776
TRINITY_DN21865_c0_g1	228
TRINITY_DN30475_c0_g1	277
TRINITY_DN7290_c0_g2	317
TRINITY_DN8064_c0_g1	220
TRINITY_DN28785_c0_g1	514
TRINITY_DN7290_c0_g1	310
TRINITY_DN11692_c0_g1	1108
TRINITY_DN20594_c0_g5	236
TRINITY_DN20594_c0_g4	216
TRINITY_DN20594_c0_g3	301
TRINITY_DN20594_c0_g2	222
TRINITY_DN20594_c0_g1	498
TRINITY_DN17422_c0_g1	1935
TRINITY_DN20594_c0_g8	201
TRINITY_DN19008_c0_g1	2659
TRINITY_DN17595_c0_g1	239
TRINITY_DN12289_c0_g1	216
TRINITY_DN16594_c0_g1	1089
TRINITY_DN24828_c0_g1	368
TRINITY_DN19245_c0_g1	4138
TRINITY_DN16906_c1_g5	406
TRINITY_DN16906_c1_g6	915
TRINITY_DN6802_c0_g2	732
TRINITY_DN6802_c0_g3	698
TRINITY_DN75_c0_g1	433
TRINITY_DN6675_c0_g1	332
TRINITY_DN7675_c0_g1	210
TRINITY_DN25579_c0_g1	1600
TRINITY_DN3516_c0_g1	861
TRINITY_DN15758_c0_g5	258
TRINITY_DN15758_c0_g7	378
TRINITY_DN19022_c5_g1	2330
TRINITY_DN4076_c0_g1	306
TRINITY_DN24858_c0_g1	272
TRINITY_DN6762_c0_g1	1121
TRINITY_DN26016_c0_g1	370
TRINITY_DN23974_c0_g1	386
TRINITY_DN11269_c2_g1	1663
TRINITY_DN25748_c0_g1	714
TRINITY_DN12818_c0_g1	578
TRINITY_DN8796_c0_g3	394
TRINITY_DN11980_c0_g1	1159
TRINITY_DN20417_c0_g1	2779
TRINITY_DN14857_c0_g1	228
TRINITY_DN13959_c1_g2	216
TRINITY_DN11522_c0_g1	269
TRINITY_DN16666_c0_g1	1246
TRINITY_DN10686_c1_g3	221
TRINITY_DN10686_c1_g4	244
TRINITY_DN19422_c0_g1	2129
TRINITY_DN25367_c0_g1	6768
TRINITY_DN33106_c0_g1	252
TRINITY_DN20856_c0_g1	2062
TRINITY_DN20976_c0_g1	1907
TRINITY_DN15813_c0_g1	1425
TRINITY_DN13893_c1_g1	206
TRINITY_DN18543_c1_g2	2708
TRINITY_DN12450_c0_g1	614
TRINITY_DN21732_c0_g1	359
TRINITY_DN19387_c0_g1	1790
TRINITY_DN17706_c5_g1	289
TRINITY_DN32029_c0_g1	292
TRINITY_DN16098_c0_g2	926
TRINITY_DN29538_c0_g1	719
TRINITY_DN27754_c0_g1	648
TRINITY_DN18291_c0_g1	1921
TRINITY_DN19048_c0_g1	2122
TRINITY_DN16695_c1_g1	1680
TRINITY_DN281_c0_g2	286
TRINITY_DN281_c0_g1	360
TRINITY_DN31591_c0_g1	1731
TRINITY_DN11964_c0_g1	1526
TRINITY_DN25423_c0_g1	1706
TRINITY_DN3121_c0_g2	639
TRINITY_DN16924_c0_g1	1075
TRINITY_DN29761_c0_g1	389
TRINITY_DN20810_c0_g2	2697
TRINITY_DN19342_c0_g1	3867
TRINITY_DN27431_c0_g1	1478
TRINITY_DN16386_c0_g1	1374
TRINITY_DN13158_c0_g3	203
TRINITY_DN13158_c0_g2	202
TRINITY_DN1665_c0_g1	233
TRINITY_DN14617_c0_g1	1272
TRINITY_DN1515_c0_g2	534
TRINITY_DN1515_c0_g1	499
TRINITY_DN15894_c0_g1	1293
TRINITY_DN22249_c0_g1	422
TRINITY_DN19538_c0_g1	3532
TRINITY_DN8200_c0_g1	344
TRINITY_DN4437_c0_g2	291
TRINITY_DN15077_c0_g1	1127
TRINITY_DN14751_c0_g1	1456
TRINITY_DN8956_c0_g1	1287
TRINITY_DN14611_c0_g1	801
TRINITY_DN18324_c0_g1	1381
TRINITY_DN13426_c0_g1	929
TRINITY_DN14733_c0_g1	1645
TRINITY_DN28163_c0_g1	257
TRINITY_DN20881_c0_g1	1965
TRINITY_DN28340_c0_g1	201
TRINITY_DN14140_c2_g1	326
TRINITY_DN18459_c0_g1	1598
TRINITY_DN1893_c0_g1	317
TRINITY_DN12819_c0_g1	1776
TRINITY_DN13886_c0_g1	554
TRINITY_DN11048_c0_g1	895
TRINITY_DN4235_c0_g2	700
TRINITY_DN19218_c0_g1	2341
TRINITY_DN20184_c2_g14	663
TRINITY_DN20184_c2_g17	307
TRINITY_DN20184_c2_g10	334
TRINITY_DN28661_c0_g1	699
TRINITY_DN20184_c2_g12	217
TRINITY_DN15982_c0_g1	223
TRINITY_DN6604_c0_g1	1423
TRINITY_DN8832_c3_g1	274
TRINITY_DN8832_c3_g2	206
TRINITY_DN8832_c3_g3	338
TRINITY_DN33211_c0_g1	250
TRINITY_DN9782_c0_g3	881
TRINITY_DN11580_c0_g1	1104
TRINITY_DN28311_c0_g1	541
TRINITY_DN10225_c1_g1	236
TRINITY_DN19969_c0_g1	4059
TRINITY_DN20446_c6_g1	379
TRINITY_DN19855_c8_g1	2234
TRINITY_DN14839_c0_g1	701
TRINITY_DN19134_c0_g2	1126
TRINITY_DN30999_c0_g1	396
TRINITY_DN16293_c1_g1	208
TRINITY_DN7755_c0_g1	432
TRINITY_DN31882_c0_g1	999
TRINITY_DN19688_c1_g2	2164
TRINITY_DN19797_c1_g1	1851
TRINITY_DN14203_c1_g1	674
TRINITY_DN17898_c0_g1	1773
TRINITY_DN5077_c0_g1	699
TRINITY_DN21013_c0_g2	5220
TRINITY_DN28423_c0_g1	309
TRINITY_DN21013_c0_g1	977
TRINITY_DN20956_c1_g1	242
TRINITY_DN10982_c0_g1	251
TRINITY_DN16834_c0_g1	1519
TRINITY_DN17926_c0_g1	1738
TRINITY_DN20781_c4_g1	366
TRINITY_DN17298_c0_g1	1233
TRINITY_DN14999_c3_g4	287
TRINITY_DN10472_c0_g1	219
TRINITY_DN14999_c3_g1	296
TRINITY_DN14999_c3_g3	216
TRINITY_DN31265_c0_g1	313
TRINITY_DN20940_c0_g2	924
TRINITY_DN26739_c0_g1	261
TRINITY_DN5192_c0_g1	698
TRINITY_DN15076_c0_g1	1401
TRINITY_DN16630_c0_g1	4770
TRINITY_DN24068_c0_g1	471
TRINITY_DN2552_c0_g1	314
TRINITY_DN11854_c0_g1	1180
TRINITY_DN22493_c0_g1	202
TRINITY_DN12191_c0_g1	1137
TRINITY_DN25567_c0_g1	569
TRINITY_DN19073_c0_g1	1502
TRINITY_DN5578_c0_g1	372
TRINITY_DN20862_c0_g1	2788
TRINITY_DN13606_c0_g1	898
TRINITY_DN13585_c0_g1	1155
TRINITY_DN29601_c0_g1	447
TRINITY_DN14101_c0_g1	919
TRINITY_DN9921_c0_g1	722
TRINITY_DN9075_c0_g1	3106
TRINITY_DN24000_c0_g1	492
TRINITY_DN15518_c0_g1	243
TRINITY_DN25820_c0_g1	206
TRINITY_DN18133_c0_g1	1872
TRINITY_DN294_c0_g1	223
TRINITY_DN19915_c0_g1	3207
TRINITY_DN11292_c0_g6	254
TRINITY_DN955_c0_g2	311
TRINITY_DN955_c0_g1	261
TRINITY_DN21103_c3_g4	539
TRINITY_DN21103_c3_g7	358
TRINITY_DN21103_c3_g6	215
TRINITY_DN21103_c3_g3	395
TRINITY_DN21103_c3_g2	205
TRINITY_DN7850_c0_g1	218
TRINITY_DN9328_c0_g1	446
TRINITY_DN31198_c0_g1	343
TRINITY_DN2783_c0_g1	411
TRINITY_DN3843_c1_g1	277
TRINITY_DN17817_c0_g1	1968
TRINITY_DN31777_c0_g1	973
TRINITY_DN4903_c0_g1	616
TRINITY_DN17696_c1_g5	1485
TRINITY_DN17696_c1_g4	255
TRINITY_DN17696_c1_g3	235
TRINITY_DN17696_c1_g1	284
TRINITY_DN9800_c0_g1	235
TRINITY_DN2298_c0_g1	1033
TRINITY_DN2298_c0_g2	966
TRINITY_DN10489_c0_g1	217
TRINITY_DN15476_c0_g1	1075
TRINITY_DN32271_c0_g1	278
TRINITY_DN13636_c0_g1	930
TRINITY_DN13368_c0_g1	789
TRINITY_DN24109_c0_g1	300
TRINITY_DN3617_c0_g1	573
TRINITY_DN21651_c16_g1	927
TRINITY_DN21651_c16_g2	713
TRINITY_DN32466_c0_g1	386
TRINITY_DN19347_c0_g1	1666
TRINITY_DN15543_c1_g1	656
TRINITY_DN19347_c0_g2	347
TRINITY_DN21067_c0_g1	2231
TRINITY_DN18936_c1_g1	243
TRINITY_DN22693_c0_g1	217
TRINITY_DN31416_c0_g1	210
TRINITY_DN5001_c0_g2	2651
TRINITY_DN11106_c0_g2	1133
TRINITY_DN276_c0_g1	265
TRINITY_DN4311_c0_g1	381
TRINITY_DN11106_c0_g1	1094
TRINITY_DN20342_c1_g2	3804
TRINITY_DN20342_c1_g1	1715
TRINITY_DN6649_c0_g1	664
TRINITY_DN17395_c1_g1	298
TRINITY_DN19786_c0_g1	3834
TRINITY_DN19846_c0_g1	3264
TRINITY_DN17395_c1_g2	210
TRINITY_DN17395_c1_g5	238
TRINITY_DN17395_c1_g4	249
TRINITY_DN17395_c1_g6	261
TRINITY_DN17395_c1_g9	263
TRINITY_DN15243_c0_g1	1664
TRINITY_DN4269_c0_g1	302
TRINITY_DN27765_c0_g1	779
TRINITY_DN18062_c0_g1	1681
TRINITY_DN13726_c0_g1	717
TRINITY_DN4784_c0_g1	1268
TRINITY_DN28995_c0_g1	279
TRINITY_DN3281_c0_g1	344
TRINITY_DN20662_c0_g1	4380
TRINITY_DN15619_c0_g2	523
TRINITY_DN11282_c1_g1	1066
TRINITY_DN6837_c0_g1	429
TRINITY_DN1147_c0_g1	350
TRINITY_DN10031_c0_g2	283
TRINITY_DN10031_c0_g1	246
TRINITY_DN23049_c0_g1	350
TRINITY_DN5365_c0_g2	375
TRINITY_DN31292_c0_g1	528
TRINITY_DN21356_c8_g1	205
TRINITY_DN18641_c1_g1	390
TRINITY_DN17944_c0_g1	2398
TRINITY_DN17828_c0_g1	1777
TRINITY_DN20887_c0_g1	2469
TRINITY_DN10964_c1_g7	230
TRINITY_DN29126_c0_g1	333
TRINITY_DN10964_c1_g5	210
TRINITY_DN10964_c1_g2	229
TRINITY_DN23532_c0_g1	849
TRINITY_DN22568_c0_g1	344
TRINITY_DN13484_c0_g1	1266
TRINITY_DN30897_c0_g1	269
TRINITY_DN16232_c0_g1	1107
TRINITY_DN27839_c0_g1	225
TRINITY_DN32210_c0_g1	494
TRINITY_DN20833_c1_g3	2073
TRINITY_DN27693_c0_g1	707
TRINITY_DN21646_c15_g20	203
TRINITY_DN21646_c15_g21	203
TRINITY_DN30984_c0_g1	243
TRINITY_DN31557_c0_g1	2108
TRINITY_DN11053_c0_g1	2290
TRINITY_DN17347_c0_g1	1521
TRINITY_DN11053_c0_g2	480
TRINITY_DN21766_c0_g1	435
TRINITY_DN19751_c0_g1	3340
TRINITY_DN17455_c0_g1	1628
TRINITY_DN13445_c0_g1	828
TRINITY_DN3021_c0_g1	328
TRINITY_DN3861_c0_g1	1216
TRINITY_DN20539_c0_g1	3614
TRINITY_DN11750_c0_g1	891
TRINITY_DN20523_c2_g2	665
TRINITY_DN17752_c0_g1	1493
TRINITY_DN31753_c0_g1	277
TRINITY_DN8197_c0_g1	296
TRINITY_DN26894_c0_g1	389
TRINITY_DN25560_c0_g1	243
TRINITY_DN28866_c0_g1	262
TRINITY_DN21813_c0_g1	714
TRINITY_DN18425_c0_g2	699
TRINITY_DN23304_c0_g1	543
TRINITY_DN23503_c0_g1	2256
TRINITY_DN13867_c0_g1	1130
TRINITY_DN13768_c0_g1	742
TRINITY_DN20424_c0_g1	4224
TRINITY_DN13236_c0_g1	1456
TRINITY_DN16844_c0_g1	1198
TRINITY_DN32803_c0_g1	290
TRINITY_DN20546_c0_g2	4472
TRINITY_DN11373_c0_g1	389
TRINITY_DN23718_c0_g1	1981
TRINITY_DN19231_c0_g1	1463
TRINITY_DN21623_c6_g2	336
TRINITY_DN7600_c0_g1	377
TRINITY_DN9016_c0_g1	604
TRINITY_DN9016_c0_g2	663
TRINITY_DN25970_c0_g2	301
TRINITY_DN11667_c0_g1	1335
TRINITY_DN13589_c0_g1	656
TRINITY_DN12073_c0_g1	300
TRINITY_DN7468_c1_g1	310
TRINITY_DN23963_c0_g1	336
TRINITY_DN20687_c6_g1	216
TRINITY_DN31301_c0_g1	359
TRINITY_DN1255_c0_g1	803
TRINITY_DN1255_c0_g2	377
TRINITY_DN26807_c0_g1	215
TRINITY_DN13654_c0_g1	711
TRINITY_DN13918_c0_g1	934
TRINITY_DN7271_c1_g1	664
TRINITY_DN17383_c2_g1	228
TRINITY_DN17388_c0_g1	827
TRINITY_DN4138_c0_g1	213
TRINITY_DN25107_c0_g1	244
TRINITY_DN7185_c0_g1	217
TRINITY_DN5768_c0_g1	625
TRINITY_DN33037_c0_g1	203
TRINITY_DN30136_c0_g1	981
TRINITY_DN18636_c1_g4	361
TRINITY_DN32684_c0_g1	451
TRINITY_DN27511_c0_g1	1226
TRINITY_DN18636_c1_g1	279
TRINITY_DN24437_c0_g1	367
TRINITY_DN18636_c1_g3	281
TRINITY_DN953_c0_g1	349
TRINITY_DN20845_c0_g1	4204
TRINITY_DN9640_c0_g1	235
TRINITY_DN17107_c0_g1	1716
TRINITY_DN8342_c0_g1	261
TRINITY_DN27635_c0_g1	1426
TRINITY_DN12333_c0_g1	1059
TRINITY_DN24476_c0_g1	291
TRINITY_DN25511_c0_g1	213
TRINITY_DN21660_c12_g1	288
TRINITY_DN7321_c0_g1	717
TRINITY_DN14306_c0_g1	1825
TRINITY_DN13780_c1_g2	383
TRINITY_DN16999_c0_g1	1669
TRINITY_DN17928_c6_g3	309
TRINITY_DN16405_c0_g1	1102
TRINITY_DN12619_c0_g1	1452
TRINITY_DN19098_c1_g11	300
TRINITY_DN19098_c1_g10	223
TRINITY_DN19098_c1_g13	206
TRINITY_DN19098_c1_g12	210
TRINITY_DN19098_c1_g14	215
TRINITY_DN14256_c0_g1	1084
TRINITY_DN4264_c0_g1	496
TRINITY_DN6145_c0_g1	240
TRINITY_DN15488_c0_g1	1485
TRINITY_DN28203_c0_g1	896
TRINITY_DN6237_c0_g1	528
TRINITY_DN21146_c0_g3	205
TRINITY_DN4417_c0_g1	295
TRINITY_DN26662_c0_g1	208
TRINITY_DN8117_c0_g1	208
TRINITY_DN18948_c0_g3	724
TRINITY_DN18948_c0_g2	299
TRINITY_DN18948_c0_g1	2186
TRINITY_DN8999_c1_g1	286
TRINITY_DN16927_c0_g1	908
TRINITY_DN16927_c0_g2	435
TRINITY_DN27396_c0_g1	294
TRINITY_DN10511_c0_g1	560
TRINITY_DN5306_c0_g1	298
TRINITY_DN14973_c0_g1	904
TRINITY_DN16738_c0_g1	1018
TRINITY_DN20675_c0_g2	2824
TRINITY_DN28699_c0_g1	283
TRINITY_DN18197_c0_g1	2062
TRINITY_DN30027_c0_g1	333
TRINITY_DN26538_c0_g1	313
TRINITY_DN22937_c0_g1	265
TRINITY_DN13098_c0_g1	536
TRINITY_DN21104_c1_g1	359
TRINITY_DN12891_c0_g1	541
TRINITY_DN21638_c3_g1	320
TRINITY_DN21638_c3_g2	213
TRINITY_DN21638_c3_g3	324
TRINITY_DN21638_c3_g4	1811
TRINITY_DN21484_c0_g2	3197
TRINITY_DN21638_c3_g9	276
TRINITY_DN21484_c0_g1	1879
TRINITY_DN24899_c0_g1	492
TRINITY_DN1095_c0_g2	481
TRINITY_DN1095_c0_g1	299
TRINITY_DN3538_c0_g2	1020
TRINITY_DN3538_c0_g1	237
TRINITY_DN18637_c0_g1	269
TRINITY_DN2521_c0_g2	233
TRINITY_DN23296_c0_g1	1348
TRINITY_DN5950_c0_g1	485
TRINITY_DN12955_c0_g1	1470
TRINITY_DN19757_c0_g1	634
TRINITY_DN30834_c0_g1	627
TRINITY_DN16902_c0_g1	1284
TRINITY_DN15925_c0_g2	410
TRINITY_DN15925_c0_g1	410
TRINITY_DN33128_c0_g1	284
TRINITY_DN20220_c0_g1	1538
TRINITY_DN14176_c0_g1	261
TRINITY_DN14176_c0_g2	224
TRINITY_DN12186_c0_g1	950
TRINITY_DN24549_c0_g2	513
TRINITY_DN5846_c0_g1	625
TRINITY_DN24333_c0_g1	280
TRINITY_DN18036_c0_g1	613
TRINITY_DN18036_c0_g2	2074
TRINITY_DN28242_c0_g1	435
TRINITY_DN15037_c0_g1	910
TRINITY_DN1755_c0_g1	332
TRINITY_DN22801_c0_g1	261
TRINITY_DN19409_c0_g1	1030
TRINITY_DN17276_c0_g1	1062
TRINITY_DN19413_c2_g1	2512
TRINITY_DN18835_c0_g1	1235
TRINITY_DN15287_c3_g2	252
TRINITY_DN1176_c0_g1	312
TRINITY_DN16029_c0_g1	1584
TRINITY_DN1236_c0_g1	316
TRINITY_DN24408_c0_g1	330
TRINITY_DN17149_c0_g11	211
TRINITY_DN17149_c0_g10	266
TRINITY_DN15023_c0_g1	1663
TRINITY_DN12403_c0_g1	1125
TRINITY_DN15279_c0_g1	2655
TRINITY_DN3362_c0_g2	437
TRINITY_DN25487_c0_g1	1052
TRINITY_DN19374_c0_g1	2576
TRINITY_DN21318_c0_g1	885
TRINITY_DN27499_c0_g1	423
TRINITY_DN19225_c0_g1	2580
TRINITY_DN27072_c0_g1	261
TRINITY_DN16809_c0_g1	837
TRINITY_DN20850_c0_g1	1488
TRINITY_DN10692_c0_g1	217
TRINITY_DN31566_c0_g1	641
TRINITY_DN17564_c0_g1	2087
TRINITY_DN4672_c1_g1	203
TRINITY_DN19371_c1_g1	754
TRINITY_DN4303_c0_g1	1064
TRINITY_DN2773_c0_g1	1349
TRINITY_DN26035_c0_g1	723
TRINITY_DN16237_c0_g1	1015
TRINITY_DN18455_c0_g1	3245
TRINITY_DN30393_c0_g1	315
TRINITY_DN15837_c0_g1	931
TRINITY_DN16903_c0_g2	1010
TRINITY_DN4083_c0_g1	341
TRINITY_DN14797_c0_g1	486
TRINITY_DN19094_c0_g1	2316
TRINITY_DN13205_c0_g1	1377
TRINITY_DN13205_c0_g2	529
TRINITY_DN17949_c0_g1	1572
TRINITY_DN22913_c0_g1	265
TRINITY_DN28205_c0_g1	340
TRINITY_DN26852_c0_g1	245
TRINITY_DN23175_c0_g1	322
TRINITY_DN19795_c0_g1	1679
TRINITY_DN10046_c0_g1	224
TRINITY_DN20821_c0_g1	3729
TRINITY_DN18944_c0_g1	2600
TRINITY_DN1184_c0_g1	818
TRINITY_DN23928_c0_g1	484
TRINITY_DN14654_c0_g1	1178
TRINITY_DN16028_c0_g1	1388
TRINITY_DN14863_c0_g2	1006
TRINITY_DN6350_c0_g2	1278
TRINITY_DN28407_c0_g1	1417
TRINITY_DN212_c0_g1	1032
TRINITY_DN11147_c0_g1	1522
TRINITY_DN27684_c0_g1	207
TRINITY_DN29018_c0_g1	270
TRINITY_DN2379_c0_g1	458
TRINITY_DN19133_c1_g1	214
TRINITY_DN19133_c1_g3	220
TRINITY_DN13386_c0_g1	497
TRINITY_DN19133_c1_g5	214
TRINITY_DN19133_c1_g4	207
TRINITY_DN19133_c1_g6	234
TRINITY_DN19133_c1_g9	224
TRINITY_DN19133_c1_g8	250
TRINITY_DN14830_c0_g1	913
TRINITY_DN8736_c1_g1	320
TRINITY_DN7972_c0_g1	314
TRINITY_DN12778_c1_g1	466
TRINITY_DN14279_c0_g1	210
TRINITY_DN14279_c0_g2	210
TRINITY_DN14279_c0_g3	229
TRINITY_DN14279_c0_g4	208
TRINITY_DN2084_c0_g1	266
TRINITY_DN2084_c0_g2	266
TRINITY_DN3136_c0_g1	302
TRINITY_DN31594_c0_g1	1667
TRINITY_DN3283_c0_g1	1346
TRINITY_DN18216_c0_g1	1478
TRINITY_DN30360_c0_g1	320
TRINITY_DN15062_c0_g1	240
TRINITY_DN15062_c0_g2	320
TRINITY_DN26809_c0_g1	250
TRINITY_DN17778_c0_g1	675
TRINITY_DN18398_c0_g1	1775
TRINITY_DN2755_c2_g3	211
TRINITY_DN2755_c2_g1	272
TRINITY_DN20470_c5_g8	332
TRINITY_DN32560_c0_g1	587
TRINITY_DN20470_c5_g3	202
TRINITY_DN20470_c5_g2	295
TRINITY_DN20470_c5_g1	213
TRINITY_DN20470_c5_g7	243
TRINITY_DN20470_c5_g6	217
TRINITY_DN20470_c5_g4	251
TRINITY_DN14142_c0_g1	575
TRINITY_DN21072_c0_g1	7407
TRINITY_DN10618_c0_g1	484
TRINITY_DN6900_c0_g1	384
TRINITY_DN13854_c0_g1	543
TRINITY_DN18134_c2_g12	314
TRINITY_DN18134_c2_g10	380
TRINITY_DN16144_c0_g1	800
TRINITY_DN19251_c0_g1	3200
TRINITY_DN9079_c0_g1	394
TRINITY_DN13316_c0_g2	210
TRINITY_DN15183_c0_g1	1258
TRINITY_DN20211_c0_g1	2580
TRINITY_DN16328_c0_g1	2513
TRINITY_DN7783_c0_g1	336
TRINITY_DN11670_c0_g2	616
TRINITY_DN11670_c0_g3	889
TRINITY_DN11670_c0_g1	299
TRINITY_DN27854_c0_g1	1063
TRINITY_DN9383_c0_g1	481
TRINITY_DN1896_c0_g2	910
TRINITY_DN16020_c1_g2	561
TRINITY_DN20112_c0_g1	2585
TRINITY_DN13659_c0_g2	947
TRINITY_DN32100_c0_g1	228
TRINITY_DN21741_c0_g1	1324
TRINITY_DN21636_c3_g2	213
TRINITY_DN4380_c0_g2	1702
TRINITY_DN8418_c0_g1	518
TRINITY_DN21636_c3_g4	391
TRINITY_DN29527_c0_g1	1873
TRINITY_DN22962_c0_g1	260
TRINITY_DN9522_c0_g1	462
TRINITY_DN30707_c0_g1	279
TRINITY_DN16464_c0_g1	783
TRINITY_DN4626_c0_g1	781
TRINITY_DN30535_c0_g1	738
TRINITY_DN2536_c0_g1	234
TRINITY_DN21708_c0_g1	1969
TRINITY_DN9820_c0_g1	1157
TRINITY_DN30051_c0_g1	307
TRINITY_DN2143_c0_g1	300
TRINITY_DN17673_c0_g3	2239
TRINITY_DN17986_c0_g1	2478
TRINITY_DN9740_c0_g1	271
TRINITY_DN21624_c1_g10	322
TRINITY_DN19983_c0_g1	1482
TRINITY_DN19712_c2_g1	3111
TRINITY_DN15084_c2_g3	457
TRINITY_DN15084_c2_g2	397
TRINITY_DN6564_c0_g1	260
TRINITY_DN15226_c0_g1	1605
TRINITY_DN10169_c0_g1	2724
TRINITY_DN19170_c0_g1	1328
TRINITY_DN7749_c0_g1	264
TRINITY_DN29506_c0_g1	437
TRINITY_DN15360_c0_g1	1374
TRINITY_DN18117_c0_g1	732
TRINITY_DN31808_c0_g1	358
TRINITY_DN15267_c0_g1	1091
TRINITY_DN11112_c0_g1	489
TRINITY_DN22939_c0_g1	209
TRINITY_DN2209_c0_g1	270
TRINITY_DN1616_c0_g1	291
TRINITY_DN3839_c0_g2	259
TRINITY_DN21129_c0_g2	1032
TRINITY_DN15347_c0_g1	2459
TRINITY_DN10781_c0_g1	313
TRINITY_DN17069_c0_g3	292
TRINITY_DN18275_c1_g9	248
TRINITY_DN22797_c0_g1	260
TRINITY_DN5191_c0_g1	332
TRINITY_DN1212_c0_g1	287
TRINITY_DN10072_c0_g1	350
TRINITY_DN21097_c0_g1	1099
TRINITY_DN2065_c0_g1	409
TRINITY_DN17737_c0_g1	1621
TRINITY_DN17700_c0_g1	1058
TRINITY_DN32266_c0_g1	547
TRINITY_DN18856_c0_g1	1190
TRINITY_DN21614_c10_g5	256
TRINITY_DN21614_c10_g6	364
TRINITY_DN21614_c10_g1	211
TRINITY_DN21614_c10_g3	273
TRINITY_DN21614_c10_g2	309
TRINITY_DN21614_c10_g9	222
TRINITY_DN21614_c10_g8	280
TRINITY_DN21537_c0_g3	991
TRINITY_DN18826_c21_g17	229
TRINITY_DN16686_c0_g1	1894
TRINITY_DN20831_c0_g1	2196
TRINITY_DN13303_c1_g1	201
TRINITY_DN20831_c0_g2	355
TRINITY_DN8797_c0_g1	629
TRINITY_DN14277_c0_g2	678
TRINITY_DN14277_c0_g1	797
TRINITY_DN4130_c0_g1	231
TRINITY_DN18046_c0_g2	897
TRINITY_DN21570_c8_g7	269
TRINITY_DN14833_c0_g2	468
TRINITY_DN1900_c0_g2	270
TRINITY_DN1900_c0_g3	250
TRINITY_DN12359_c0_g1	476
TRINITY_DN1900_c0_g4	256
TRINITY_DN12359_c0_g2	222
TRINITY_DN21570_c8_g3	271
TRINITY_DN5512_c0_g1	1391
TRINITY_DN24496_c0_g1	327
TRINITY_DN18938_c0_g1	1932
TRINITY_DN21617_c3_g1	1794
TRINITY_DN25914_c0_g1	284
TRINITY_DN12718_c0_g1	410
TRINITY_DN12674_c0_g1	508
TRINITY_DN23891_c0_g1	238
TRINITY_DN24508_c0_g1	261
TRINITY_DN24019_c0_g1	573
TRINITY_DN7206_c0_g1	362
TRINITY_DN30942_c0_g1	381
TRINITY_DN11316_c0_g3	266
TRINITY_DN11316_c0_g1	205
TRINITY_DN15847_c0_g1	1525
TRINITY_DN32280_c0_g1	331
TRINITY_DN17521_c7_g8	213
TRINITY_DN4360_c0_g1	383
TRINITY_DN17521_c7_g4	357
TRINITY_DN17521_c7_g5	201
TRINITY_DN17521_c7_g6	751
TRINITY_DN17521_c7_g7	227
TRINITY_DN17521_c7_g2	404
TRINITY_DN27904_c0_g1	264
TRINITY_DN14231_c0_g1	1008
TRINITY_DN28531_c0_g1	336
TRINITY_DN21143_c2_g3	2643
TRINITY_DN25468_c0_g1	296
TRINITY_DN9124_c0_g2	211
TRINITY_DN9124_c0_g3	325
TRINITY_DN15924_c2_g5	223
TRINITY_DN10630_c0_g1	368
TRINITY_DN33015_c0_g1	221
TRINITY_DN12837_c0_g1	583
TRINITY_DN7832_c0_g1	1008
TRINITY_DN8820_c0_g2	462
TRINITY_DN17573_c0_g2	1694
TRINITY_DN21239_c5_g3	353
TRINITY_DN21239_c5_g1	267
TRINITY_DN787_c0_g1	408
TRINITY_DN20213_c0_g1	2332
TRINITY_DN17181_c0_g1	1826
TRINITY_DN32505_c0_g1	357
TRINITY_DN11457_c0_g1	627
TRINITY_DN17463_c0_g1	1553
TRINITY_DN16387_c0_g1	960
TRINITY_DN13159_c0_g2	1110
TRINITY_DN15569_c0_g1	1486
TRINITY_DN17616_c0_g1	1826
TRINITY_DN13325_c0_g1	1291
TRINITY_DN15295_c0_g1	1626
TRINITY_DN21112_c4_g2	2818
TRINITY_DN17786_c1_g2	205
TRINITY_DN13894_c0_g1	882
TRINITY_DN56_c0_g1	694
